total_units,units_2,units_3_4,units_5_9,units_10_19,units_20plus,median_rent,median_value,renter_occupied,total_occupied,population,median_hh_income,GEOID,affordability_stress_index,rent_burdened,mf_share,log_rent,log_income,mean_max_height_ft,mean_max_far,mean_max_du_per_acre
2866,326,563,343,0,0,1097.0,241200.0,1062,2584,6383,62159.0,25013810700,0.2117794687816728,0.0,0.42986741102581993,7.00033446027523,11.037450897396036,,,
2081,482,288,300,113,0,1005.0,218800.0,1159,1853,4247,54046.0,25013810800,0.22314324834400326,0.0,0.5684766938971648,6.912742820493176,10.897590814778392,,,
955,158,290,192,135,20,911.0,228600.0,739,859,1906,36862.0,25013810901,0.29656556887851987,0.0,0.8324607329842932,6.814542897259958,10.514936489111568,,,
1815,443,157,177,10,0,1048.0,229600.0,805,1764,4543,65625.0,25013810902,0.1916342857142857,0.0,0.43360881542699725,6.954638864880987,11.091711999893924,,,
2093,310,272,46,0,57,1089.0,255200.0,687,2007,4858,70688.0,25013811000,0.18486871887732004,0.0,0.327281414237936,6.9930151229329605,11.166031106219844,,,
2099,457,386,125,127,191,999.0,229400.0,1130,1817,4133,51595.0,25013811101,0.2323480957457118,0.0,0.6126727012863268,6.906754778648554,10.851180047549814,,,
2809,437,307,121,0,103,965.0,220000.0,1104,2642,7130,76500.0,25013811102,0.15137254901960784,0.0,0.3446066215735137,6.872128101338986,11.245046019814627,,,
2048,56,35,83,41,0,939.0,236100.0,386,1918,4165,71563.0,25013811200,0.15745566843201098,0.0,0.10498046875,6.844815479208263,11.17833345960585,,,
2746,533,57,201,0,253,1198.0,243500.0,1171,2670,6002,71868.0,25013811301,0.20003339455668726,0.0,0.3801893663510561,7.088408778675395,11.182586382052463,,,
2525,74,403,29,19,151,1315.0,196400.0,762,2464,5266,57244.0,25013811302,0.27566207812172455,0.0,0.26772277227722774,7.181591944611865,10.955078112430767,,,
955,139,114,318,180,56,596.0,170500.0,778,874,2366,26739.0,25013811400,0.2674744754852463,0.0,0.8450261780104712,6.39024066706535,10.193878452798828,,,
773,15,60,509,118,56,678.0,,605,608,2174,19770.0,25013811500,0.4115326251896813,1.0,0.9805950840879689,6.519147287940395,9.891920916164663,,,
1421,86,131,469,310,200,819.0,,1106,1174,3477,25509.0,25013811600,0.3852757850170528,1.0,0.8416608022519353,6.70808408385307,10.146786610053903,,,
1241,8,256,173,306,174,805.0,115000.0,907,1035,2021,23068.0,25013811700,0.4187619212762268,1.0,0.7389202256244963,6.690842277418564,10.046201654735302,,,
1923,420,330,301,167,136,1025.0,190000.0,1090,1661,3961,51494.0,25013811800,0.23886278012972384,0.0,0.7041081643265731,6.932447891572509,10.849220575010241,,,
1522,160,115,51,39,29,1206.0,288700.0,256,1329,3459,95717.0,25013811900,0.15119571236039575,0.0,0.2588699080157687,7.095064377287131,11.469151200118704,,,
1421,72,197,229,44,152,867.0,230200.0,870,1327,2917,40458.0,25013812001,0.2571555687379505,0.0,0.4883884588318086,6.7650389767805414,10.608019677962638,,,
2002,319,287,202,217,38,1052.0,237600.0,924,1859,4671,51080.0,25013812002,0.24714173844949097,0.0,0.5309690309690309,6.9584483932976555,10.841148310146476,,,
1966,0,57,47,53,11,1712.0,257100.0,301,1966,5204,74634.0,25013812101,0.27526328482997026,0.0,0.08545269582909461,7.445417556701687,11.22035144643802,,,
1504,31,106,82,262,254,970.0,133600.0,1212,1475,3921,48706.0,25013812103,0.23898492998809182,0.0,0.4886968085106383,6.877296071497429,10.7935575047672,,,
2015,591,198,140,80,11,1001.0,223800.0,791,1804,4039,56413.0,25013812104,0.21292964387641147,0.0,0.5062034739454094,6.90875477931522,10.940454907379825,,,
2392,438,242,259,130,257,1004.0,304100.0,1272,2295,4814,52862.0,25013812201,0.22791419166887367,0.0,0.5543478260869565,6.911747300251674,10.875440023235184,,,
2162,31,88,416,92,478,951.0,317600.0,1387,2127,3978,49202.0,25013812202,0.23194179098410633,0.0,0.5111008325624422,6.85751406254539,10.803689552060698,,,
2496,423,668,172,327,212,1112.0,185500.0,1720,2318,5026,40390.0,25013812300,0.3303788066353058,1.0,0.7219551282051282,7.013915474810528,10.60633750855746,,,
2749,13,27,0,0,16,1517.0,343200.0,119,2660,6695,122744.0,25013812401,0.14830867496578246,0.0,0.02037104401600582,7.324489979348532,11.717856164625042,,,
1916,225,177,207,26,95,1051.0,237600.0,843,1865,3960,56206.0,25013812403,0.22438885528235422,0.0,0.38100208768267224,6.957497370876951,10.936778791749008,,,
1453,32,0,0,0,0,,304000.0,143,1426,4282,129375.0,25013812404,,,0.02202339986235375,,11.77047044300177,,,
3082,132,134,98,92,136,1145.0,292400.0,703,2849,7605,88731.0,25013812500,0.15485005240558541,0.0,0.19208306294613886,7.0431599159883405,11.39336459991126,,,
2649,271,186,181,21,69,1417.0,303900.0,653,2497,6339,92474.0,25013812600,0.18387871185414278,0.0,0.27482068705171764,7.256297239690681,11.434682802908744,,,
1762,539,198,56,60,43,1189.0,237300.0,945,1635,4125,53627.0,25013812701,0.26606000708598276,0.0,0.5085130533484676,7.080867896690782,10.889807951572134,,,
2847,517,631,502,140,211,892.0,217400.0,2031,2661,5691,55182.0,25013812702,0.19397629661846255,0.0,0.702845100105374,6.79346613258001,10.918392092130752,,,
2746,105,215,48,20,54,1209.0,287000.0,551,2632,7264,82667.0,25013812800,0.17549929234156314,0.0,0.16096139839766935,7.097548850614793,11.322575768728944,,,
1352,197,64,32,0,21,1072.0,264000.0,183,1324,2934,77041.0,25013812901,0.1669760257525214,0.0,0.23224852071005916,6.977281341630747,11.252093026657754,,,
1927,11,87,83,22,14,1232.0,322500.0,113,1818,4733,111500.0,25013812902,0.1325919282511211,0.0,0.1126102750389206,7.116394144093465,11.62177986988231,,,
19,0,0,0,0,0,,363300.0,0,19,2103,54659.0,25013812903,,,0.0,,10.908869164400691,,,
1788,84,7,2,15,0,988.0,273000.0,151,1205,2902,87083.0,25013813001,0.1361459756783758,0.0,0.06040268456375839,6.895682697747868,11.374616965834527,,,
1750,29,50,49,0,0,1354.0,310100.0,126,1589,3902,105202.0,25013813002,0.15444573297085606,0.0,0.07314285714285715,7.21081845347222,11.563637590511876,,,
2518,282,84,80,67,72,1249.0,317300.0,486,2253,5545,112202.0,25013813101,0.13358050658633536,0.0,0.23232724384432088,7.130098510125578,11.628056097223807,,,
1465,8,8,0,0,0,,358900.0,22,1438,3699,102738.0,25013813102,,,0.010921501706484642,,11.539937337217026,,,
1265,14,0,32,0,0,957.0,359400.0,72,1162,3389,126875.0,25013813204,0.09051428571428571,0.0,0.03636363636363636,6.863803391452954,11.750957628778188,,,
3222,292,264,208,58,0,1123.0,284100.0,802,3102,7375,92545.0,25013813205,0.14561564644227135,0.0,0.25512104283054005,7.023758954738443,11.435450291690817,,,
1746,37,13,39,101,115,1113.0,261000.0,498,1697,4251,82266.0,25013813206,0.16235139668879003,0.0,0.17468499427262313,7.014814351275545,11.31771317858471,,,
2166,334,212,34,35,168,1306.0,253900.0,756,2022,4691,69483.0,25013813207,0.225551573766245,0.0,0.36149584487534625,7.174724309836376,11.148837397315821,,,
1339,57,26,49,30,50,1402.0,263500.0,333,1307,3347,82132.0,25013813208,0.20484098767837142,0.0,0.15832710978342046,7.2456550675945355,11.31608298807539,,,
2304,25,15,409,302,90,1209.0,228700.0,502,2287,5553,65029.0,25013813209,0.2231004628704117,0.0,0.3650173611111111,7.097548850614793,11.082588603226894,,,
2730,36,18,0,51,18,2911.0,356600.0,237,2694,7082,136125.0,25013813301,0.25661707988980714,0.0,0.045054945054945054,7.976251943745623,11.821328860235262,,,
1724,24,0,11,57,58,447.0,498900.0,173,1586,4618,170625.0,25013813303,0.03143736263736264,0.0,0.08700696055684455,6.102558594613569,12.04722344492136,,,
1594,0,0,0,0,0,2636.0,425400.0,38,1531,4089,136011.0,25013813304,0.23256942453183935,0.0,0.0,7.877017895622398,11.82049104380033,,,
2076,153,0,0,0,0,1857.0,275700.0,255,2042,5540,90172.0,25013813401,0.2471277114847181,0.0,0.07369942196531792,7.526717561352706,11.409474236574024,,,
1685,42,8,59,44,0,,344900.0,339,1585,3985,91326.0,25013813403,,,0.09080118694362017,,11.422190801507721,,,
2549,20,28,0,129,108,494.0,429800.0,318,2381,6836,128080.0,25013813404,0.04628357276702061,0.0,0.1118085523734798,6.202535517187923,11.760410347670597,,,
2036,39,17,0,0,0,,331400.0,95,1971,4966,110320.0,25013813500,,,0.0275049115913556,,11.611140512467184,,,
3280,248,55,86,75,78,870.0,327700.0,428,3040,7988,101332.0,25013813601,0.10302767141672917,0.0,0.1652439024390244,6.76849321164863,11.526157533738946,,,
2391,86,0,0,0,30,1081.0,410500.0,103,2304,6607,152434.0,25013813602,0.08509912486715562,0.0,0.04851526557925554,6.985641817639208,11.934486994465084,,,
1488,154,172,17,30,0,824.0,322300.0,338,1454,3475,78873.0,25013813701,0.1253660948613594,0.0,0.2506720430107527,6.714170529909472,11.275594242945168,,,
2177,99,44,8,0,0,1142.0,288300.0,230,1967,4684,85924.0,25013813702,0.15948978166752015,0.0,0.06936150666054203,7.040536390215956,11.361218463593868,,,
2480,50,18,3,0,6,1247.0,268400.0,177,1962,4542,86731.0,25013813801,0.17253346554288548,0.0,0.031048387096774193,7.1284959456800365,11.370566653647774,,,
1652,0,16,0,6,0,927.0,355400.0,197,1480,3699,88438.0,25013813802,0.12578303444220812,0.0,0.013317191283292978,6.831953565565855,11.390057020513959,,,
3089,73,154,21,49,0,1156.0,266200.0,362,2937,6519,83471.0,25015820101,0.16618945502030644,0.0,0.09614762058918744,7.052721049232323,11.332254545125242,,,
2082,518,505,199,142,50,951.0,200300.0,1042,1770,3643,37739.0,25015820102,0.3023927502053579,1.0,0.6791546589817483,6.85751406254539,10.538449321486167,,,
3136,267,55,5,47,0,1322.0,352200.0,443,3068,7749,118889.0,25015820205,0.13343538931272028,0.0,0.11926020408163265,7.186901020411631,11.685945563680873,,,
1733,22,24,0,52,0,,321200.0,110,1678,3842,96929.0,25015820206,,,0.05654933641084824,,11.481734030710028,,,
2333,167,191,191,46,0,1182.0,327900.0,599,2247,5028,85152.0,25015820207,0.16657271702367532,0.0,0.25503643377625373,7.074963197966044,11.352193173777415,,,
2618,223,291,258,252,77,1570.0,491600.0,1393,2258,5896,68300.0,25015820300,0.27584187408491945,0.0,0.420550038197097,7.358830898342354,11.131665045558881,,,
91,0,41,0,15,4,,,19,19,11895,,25015820400,,,0.6593406593406593,,,,,
3158,202,572,205,90,624,1094.0,403700.0,1736,2699,5640,44049.0,25015820500,0.2980317373833685,0.0,0.5360987967067764,6.9975959829819265,10.693057929631047,,,
22,0,5,10,0,4,1500.0,,22,22,1565,,25015820600,,,0.8636363636363636,7.313220387090301,,,,
1702,56,321,271,26,81,1677.0,447000.0,527,1373,3330,99896.0,25015820700,0.2014495074877873,0.0,0.4435957696827262,7.424761761823209,11.51188492379498,,,
1959,34,91,152,312,56,1786.0,416900.0,696,1743,4331,85282.0,25015820801,0.25130742712412935,0.0,0.32924961715160794,7.487733761436444,11.353718691282273,,,
0,0,0,0,0,0,,,0,0,732,,25015820802,,,,,,,,
2784,128,61,82,0,0,853.0,298900.0,277,2686,6096,102248.0,25015820900,0.10010953759486739,0.0,0.09734195402298851,6.748759547491679,11.53515651381155,,,
2222,149,63,39,12,50,1190.0,315900.0,226,2139,4124,102530.0,25015821000,0.13927630937286647,0.0,0.14086408640864087,7.081708586105575,11.537910717664136,,,
3391,270,536,230,51,72,1085.0,282400.0,1078,3277,6613,81577.0,25015821101,0.15960380989739756,0.0,0.3417870834562076,6.98933526597456,11.30930263847633,,,
23,0,0,4,0,0,,,15,23,1958,163750.0,25015821200,,,0.17391304347826086,,12.006096153497499,,,
2033,130,23,41,40,35,1404.0,369400.0,383,1877,4420,95329.0,25015821300,0.17673530615027958,0.0,0.132316773241515,7.247080584585756,11.465089345555336,,,
2366,215,156,40,23,95,1625.0,420100.0,595,2323,5295,112450.0,25015821400,0.17341040462427745,0.0,0.22358410819949281,7.393263094763838,11.630263957387461,,,
1593,81,51,140,12,28,1204.0,422800.0,439,1517,3328,83459.0,25015821500,0.17311494266645897,0.0,0.1958568738229755,7.093404625868766,11.332110772286079,,,
1834,83,160,121,203,154,1521.0,309700.0,793,1774,3541,80786.0,25015821601,0.2259302354368331,0.0,0.3931297709923664,7.327123292259293,11.299558962169936,,,
1924,526,38,186,130,55,1095.0,395500.0,696,1795,3526,59148.0,25015821602,0.22215459525258674,0.0,0.48596673596673595,6.9985096422506015,10.987798056493379,,,
1553,123,99,79,58,23,1175.0,353200.0,336,1517,3771,87415.0,25015821700,0.16129954813247155,0.0,0.24597553122987767,7.069023426578259,11.37842217163175,,,
1486,155,239,176,33,120,1586.0,600700.0,575,1390,3205,104219.0,25015821901,0.18261545399591247,0.0,0.48654104979811574,7.368970402194793,11.554249733329858,,,
1988,165,381,385,78,231,1276.0,345400.0,1392,1928,3525,64612.0,25015821903,0.236983842010772,0.0,0.6237424547283702,7.151485463904735,11.076155431033648,,,
1759,292,356,216,119,75,1565.0,430000.0,919,1614,3081,88590.0,25015821904,0.21198780900778869,0.0,0.6014781125639568,7.355641102974253,11.391774263406077,,,
121,10,0,19,34,15,1295.0,660700.0,86,104,2155,84000.0,25015822000,0.185,0.0,0.6446280991735537,7.166265974133638,11.33857207782545,,,
2383,38,144,40,0,0,1249.0,382200.0,343,2223,5441,97969.0,25015822200,0.15298716941073198,0.0,0.0931598825010491,7.130098510125578,11.492406381080306,,,
2925,606,499,204,147,51,1188.0,326700.0,1152,2730,5261,59853.0,25015822300,0.23818354969675706,0.0,0.5152136752136752,7.080026499922591,10.99964683504317,,,
2622,38,80,30,31,64,1076.0,352900.0,260,2539,5972,99396.0,25015822401,0.1299046239285283,0.0,0.09267734553775744,6.98100574072173,11.506867150386265,,,
2873,589,374,409,253,73,1179.0,290700.0,1705,2666,4903,49012.0,25015822402,0.2886640006529013,0.0,0.5910198398886182,7.072421900537371,10.799820445069336,,,
2587,100,15,55,0,89,1139.0,373300.0,202,2496,6185,114531.0,25015822500,0.11933886895251067,0.0,0.10011596443757248,7.037905963447182,11.648600807690412,,,
1021,74,41,28,0,0,1122.0,266100.0,161,949,2328,82917.0,25015822601,0.16237924671659612,0.0,0.14005876591576885,7.022868086082641,11.325595386445151,,,
731,20,0,0,0,0,1204.0,364600.0,61,643,1519,91771.0,25015822603,0.1574353553954953,0.0,0.027359781121751026,7.093404625868766,11.427051622560924,,,
2362,287,118,19,14,0,1285.0,328400.0,324,2033,4631,101331.0,25015822607,0.1521745566509755,0.0,0.18543607112616428,7.158513997329321,11.52614766513935,,,
1670,72,52,18,0,3,1026.0,283600.0,146,1357,2883,83608.0,25015822700,0.14725863553726917,0.0,0.08682634730538923,6.933423025730715,11.333894488274339,,,
1303,14,8,0,0,0,987.0,328700.0,56,1241,3187,105750.0,25017300100,0.112,0.0,0.01688411358403684,6.894670039433482,11.568833096908524,,,
1605,78,0,33,58,176,1146.0,363000.0,397,1581,3972,95078.0,25017301101,0.14463913839163633,0.0,0.21495327102803738,7.044032897274685,11.46245288633493,,,
1923,20,0,0,57,38,1460.0,368600.0,164,1923,5098,113348.0,25017301102,0.15456823234640224,0.0,0.059802392095683825,7.286191714702382,11.63821801131596,,,
1800,0,41,177,84,313,1353.0,272500.0,1248,1732,3722,56992.0,25017310101,0.2848820887142055,0.0,0.3416666666666667,7.210079628170788,10.950666186089387,,,
1382,13,72,123,103,352,1387.0,352700.0,1095,1341,2721,50540.0,25017310102,0.3293233082706767,1.0,0.479739507959479,7.234898420314831,10.830520380942184,,,
2287,829,207,175,21,40,1625.0,404200.0,973,2287,6781,76793.0,25017310200,0.2539293946062792,0.0,0.5561871447310888,7.393263094763838,11.248868769148396,,,
2463,388,125,180,369,87,1472.0,308200.0,1157,2430,6608,66067.0,25017310300,0.2673649477046029,0.0,0.46650426309378806,7.294377299288821,11.098424657605864,,,
1215,198,227,183,30,0,1352.0,289800.0,703,1155,3417,39598.0,25017310400,0.40971766250820746,1.0,0.5251028806584362,7.20934025660291,10.586533890916645,,,
1494,336,471,161,12,0,1561.0,317600.0,975,1433,3755,72996.0,25017310500,0.2566168009205984,0.0,0.6559571619812584,7.353081920515432,11.198159924108706,,,
2095,45,81,383,324,178,1168.0,349400.0,745,2009,5352,59926.0,25017310601,0.23388846243700565,0.0,0.48257756563245824,7.0630481633881725,11.000865746689424,,,
2621,313,94,101,307,227,1741.0,350700.0,1219,2426,6111,96250.0,25017310602,0.21705974025974026,0.0,0.3975581838992751,7.462214939768189,11.474704252150032,,,
1593,566,309,63,11,33,1641.0,284400.0,1117,1473,4881,52072.0,25017310700,0.37816868950683674,1.0,0.6164469554300063,7.403061091090091,10.860382655252224,,,
1123,150,234,126,78,121,1586.0,340900.0,864,1081,2550,79514.0,25017311100,0.2393540760117715,0.0,0.6313446126447017,7.368970402194793,11.283688385767459,,,
1480,315,202,553,107,0,1188.0,292100.0,1223,1431,3024,39951.0,25017311200,0.35683712547871144,1.0,0.7952702702702703,7.080026499922591,10.595408982170255,,,
1473,359,169,212,67,67,1610.0,356600.0,845,1451,4754,72903.0,25017311300,0.2650096703839348,0.0,0.593346911065852,7.383989457978509,11.196885069413392,,,
2706,321,123,118,650,685,1702.0,419700.0,1773,2596,6780,84618.0,25017311400,0.2413670850173722,0.0,0.7010347376201035,7.43955930913332,11.345902288920295,,,
1163,248,46,0,173,38,1480.0,477000.0,400,1135,3288,102321.0,25017311500,0.17357140762893247,0.0,0.4342218400687876,7.299797366758161,11.535870209465326,,,
2081,534,127,84,58,0,1632.0,420600.0,895,1969,6039,108768.0,25017311600,0.18005295675198588,0.0,0.38587217683805863,7.397561535524052,11.596972452495843,,,
1651,454,189,67,90,36,1492.0,348700.0,729,1602,4871,95417.0,25017311700,0.18763951916325183,0.0,0.5063597819503332,7.307872780763706,11.466012038626156,,,
1182,435,305,70,11,0,1295.0,355000.0,617,1131,3520,69058.0,25017311800,0.2250282371340033,0.0,0.694585448392555,7.166265974133638,11.142702010200269,,,
1306,217,205,123,105,402,1077.0,279300.0,1089,1274,2931,51538.0,25017311900,0.2507664247739532,0.0,0.8055130168453293,6.981934677156389,10.850074678641633,,,
1019,299,281,40,22,0,1583.0,348000.0,562,904,3046,48214.0,25017312000,0.39399344588708674,1.0,0.6300294406280668,7.367077059881012,10.783404714295925,,,
1305,164,201,83,139,51,1464.0,306700.0,835,1278,3446,84063.0,25017312100,0.20898611755469113,0.0,0.4888888888888889,7.288927694521257,11.339321796715996,,,
1843,391,123,0,44,162,1645.0,322700.0,605,1843,4956,73004.0,25017312200,0.2703961426771136,0.0,0.3906673901247965,7.405495663199472,11.198269513149912,,,
2065,356,87,81,277,141,1661.0,284800.0,847,2052,5262,101250.0,25017312300,0.19685925925925926,0.0,0.45617433414043584,7.415175109613295,11.525347984968786,,,
1047,291,201,94,27,113,1242.0,462800.0,810,967,2186,36287.0,25017312400,0.41072560421087445,1.0,0.6934097421203438,7.124478262493424,10.49921482938849,,,
1915,82,238,147,58,74,1350.0,446700.0,531,1836,4777,108711.0,25017312501,0.14901895852305655,0.0,0.3127937336814621,7.2078598714324755,11.596448263941499,,,
1630,119,114,29,149,74,1378.0,463100.0,501,1621,3874,111202.0,25017312502,0.14870236146831892,0.0,0.29754601226993865,7.228388451573604,11.61910364624839,,,
2209,76,6,116,125,94,1814.0,493600.0,312,2209,7022,155417.0,25017313101,0.1400618979905673,0.0,0.18877320054323224,7.503289630675082,11.953867106041871,,,
1989,106,9,0,12,125,1836.0,481300.0,262,1822,5349,131357.0,25017313102,0.16772612041992432,0.0,0.12669683257918551,7.515344571180436,11.785674086423027,,,
2497,0,65,160,12,278,1606.0,422800.0,452,2492,7060,106365.0,25017314101,0.18118742067409394,0.0,0.20624749699639566,7.381501894506707,11.574631854406206,,,
3151,0,182,501,111,222,1642.0,359500.0,672,3092,7518,98506.0,25017314102,0.20002842466448742,0.0,0.3224373214852428,7.403670290012373,11.4978727390106,,,
2085,139,100,108,0,136,1327.0,406300.0,537,2085,5419,82306.0,25017314200,0.19347313683085074,0.0,0.2316546762589928,7.190676034332207,11.318199288017514,,,
3625,259,55,123,244,150,1675.0,450500.0,675,3462,8824,106985.0,25017314301,0.18787680515960184,0.0,0.22924137931034483,7.423568444259167,11.580443916701052,,,
1122,0,0,0,0,0,,559800.0,67,1081,3470,145655.0,25017314302,,,0.0,,11.888996090668938,,,
1936,24,8,76,6,0,,570500.0,86,1908,5954,148125.0,25017315100,,,0.058884297520661155,,11.905811790871534,,,
